"X1","X3","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","Y","X2.1","X4.1","X4.2"
0.168831168831169,0.666666666666667,0.5,0.2,0.2,0.1,0.2,0.2,0.2,0.396733552293955,0.103997991686444,0.218824733360099,0.232391939624899,0.245076029270062,0.503491245651078,0,0.114414083100296,0.00479504365930557,0.00543639291465378,0.0128734939759036,0.0109834123222749,"0",0,1,0
0.12987012987013,0.333333333333333,0.166666666666667,0.2,0.2,0.2,0,0.1,0.2,0.273702914913271,0.127845175042084,0.0670581894670693,0.0955523656054299,0.201284101669698,0.453833105196334,0.00174574610326575,0,0.000046117004464351,0.176057971014493,0.0072289156626506,0.004739336492891,"0",1,1,0
0.220779220779221,0,0.111111111111111,0.1,0.2,0.2,0.2,0.4,0.2,0.218433747305758,0.112875230440119,0.0745620734197986,0.10928690929512,0.102789709213213,0.401770589123919,0.00171712731468762,0.00123408950110698,0.00336204210594988,0,0.00150602409638554,0.00118483412322275,"0",0,0,1
0.194805194805195,0,0.277777777777778,0.1,0.1,0.1,0.1,0.1,0.1,0.213481473878682,0.104484668897784,0.067447675737951,0.0960157066757771,0.088740478659049,0.39198702905662,0.000361741487627525,0.000259981521566537,0.000355438375871583,0.000508856682769726,0.000951807228915663,0.000748815165876777,"1",1,1,0
0.025974025974026,0.666666666666667,0.259259259259259,0.4,0.4,0.4,0.4,0.4,0.4,0.24728009853228,0.144724865663229,0.0984080157801945,0.136514062254858,0.138024287428418,0.425413039442139,0,0.00246817900221396,0,0.00418679549114332,0,0.0037914691943128,"1",0,1,0
0.285714285714286,0,0.703703703703704,0.3,0,0,0,0.1,0.1,0.212434568408088,0.103997991686444,0.067102920383333,0.0955523656054299,0.0910687034334243,0.391622624886268,0,0,0,0.00276167471819646,0,0,"0",1,0,1
0.246753246753247,0.666666666666667,0.444444444444444,0.1,0.1,0.1,0.1,0.1,0.1,0.226579339012624,0.114715671160217,0.0680706355717702,0.0976960511903907,0.113502205905603,0.412302561553746,0.00796632598860743,0.00072975825832126,0.00164446489089954,0.0244685990338164,0.0540150602409639,0.00210189573459716,"0",0,1,0
0.246753246753247,0,0.425925925925926,0.1,0.4,0.4,0,0,0,0.213274915323822,0.104406122892156,0.0669665456386266,0.0947972369623007,0.0867084826265171,0.390578999018646,0,0,0,0,0,0,"1",1,1,0
0.285714285714286,0.333333333333333,0.148148148148148,0.2,0.2,0.2,0.2,0.2,0.2,0.251973211536488,0.152063526777257,0.102245055597256,0.141955387293018,0.145303526286972,0.434116071953679,0.00228950308625016,0.00164545266814264,0.00125190795045909,0.00805152979066022,0.0150602409638554,0.004739336492891,"0",0,1,0
0.012987012987013,0,0.111111111111111,0.5,0.4,0.4,0.2,0.2,0.4,0.233901262444832,0.131513735540219,0.0859510010997259,0.12123260454866,0.118939168262918,0.412421338862436,0.00194607762331264,0,0.000899843989548312,0.00219162640901771,0,0.0018957345971564,"1",0,0,1
0.324675324675325,0.333333333333333,0.259259259259259,0,0,0,0,0,0,0.212425587601355,0.103987210862143,0.069822778291759,0.0989101220962371,0.0889335266031717,0.391622624886268,0,0.0020625749195168,0.00258367705499059,0.000695652173913044,0,0.00153791469194313,"0",0,0,1
0.246753246753247,0.666666666666667,0.351851851851852,0.2,0.2,0.1,0.2,0.2,0,0.47579929179924,0.104193586641635,0.0710599699757362,0.104794260435805,0.0883360765002405,0.391549974687748,0.000307938165100647,0.00304408743606388,0.00337441496080617,0.000628019323671498,0.000385542168674699,0.213270142180095,"0",1,1,0
0.454545454545455,0,0.351851851851852,0.4,0.4,0.4,0.2,0.2,0.2,0.347360925792877,0.281832308898338,0.189465978319689,0.263718781295683,0.28433299438996,0.530278411705216,0.013737018517501,0,0.0066363494229188,0.00805152979066022,0.0135542168674699,0.0111374407582938,"1",0,1,0
0.181818181818182,0,0.37037037037037,0.1,0.1,0.1,0.1,0.2,0.2,0.212934927640357,0.104598637611832,0.0675284095868173,0.117663705291619,0.0895126704355395,0.391622624886268,0.000446453101818781,0.000320863270287814,0.0169620592029857,0,0,0,"0",1,1,0
0.285714285714286,0,0.296296296296296,0,0,0,0,0,0,0.212705275582469,0.104247490763144,0.0672720250667691,0.0957796373329736,0.0883394049130702,0.392354892760235,0.000185449749986263,0.000127522581781054,0.000174344772974985,0.000120772946859903,0.00191265060240964,0.00553554502369668,"0",1,1,0
0.012987012987013,0.666666666666667,0.12962962962963,0.1,0.2,0.2,0.2,0.2,0.2,0.233118649286667,0.129851948479981,0.0828776598530208,0.117169572567863,0.11542602852117,0.411371947106043,0.00228950308625016,0.00164545266814264,0.00224960997387078,0.00322061191626409,0.00602409638554217,0.004739336492891,"1",1,0,1
0.051948051948052,0.333333333333333,0.648148148148148,0.2,0.2,0.2,0.1,0.2,0.2,0.261329929179924,0.162420818695797,0.0854491420392061,0.0964350596698255,0.0893995043993297,0.392570537000285,0.00339533307690899,0.000822726334071319,0.000677132602135105,0.000805152979066023,0.00150602409638554,0.00118483412322275,"0",1,1,0
0.181818181818182,0.333333333333333,0.37037037037037,0.4,0.4,0.4,0.4,0.4,0.4,0.300409268192548,0.211567516452308,0.145037268490233,0.201658936984148,0.210329063534408,0.478170921700384,0.00343425462937524,0.00271499690243535,0.00303697346472555,0.00450885668276973,0.00903614457831325,0.00663507109004739,"1",0,1,0
0.246753246753247,0,0.111111111111111,0,0,0,0,0,0,0.212434568408088,0.103997991686444,0.067102920383333,0.0955523656054299,0.0882145894319564,0.391622624886268,0,0,0,0,0,0,"1",0,0,1
0.142857142857143,0,0.222222222222222,0.4,0.4,0.4,0.4,0.4,0.4,0.324450887816894,0.241488924243148,0.166445921413235,0.230421273806713,0.237335805234595,0.501457040092531,0.00492243163543784,0.00337317796969241,0.00371185645688679,0,0.0213855421686747,0,"1",1,0,1
0.155844155844156,0,0.12962962962963,0.4,0.4,0.4,0,0,0,0.358878168941804,0.262091079483937,0.067102920383333,0.0955523656054299,0.0882145894319564,0.391622624886268,0,0,0,0,0,0,"1",1,0,1
0.012987012987013,0.333333333333333,0.148148148148148,0.2,0.2,0.4,0.4,0.4,0.4,0.224834496561634,0.122765866678166,0.0798675964878594,0.115308876940424,0.109859258063496,0.407470746763318,0.00309082916643772,0,0.00224960997387078,0,0.00317771084337349,0,"1",0,1,0
0.051948051948052,0.666666666666667,0.166666666666667,0.4,0.2,0.2,0.2,0.2,0.2,0.276724314892744,0.181499797474515,0.0966449630806291,0.123568371400126,0.120676599760021,0.414713856237942,0.00171712731468762,0.00133281666119554,0.00112480498693539,0.00113848631239936,0.00253313253012048,0.00155687203791469,"1",1,0,1
0.0779220779220779,0.333333333333333,0.203703703703704,0.2,0.2,0.4,0.4,0.4,0.4,0.232478446063841,0.132289954889951,0.0881384520048178,0.122933476832213,0.123763702659568,0.416844928727849,0.00344455739326337,0.00123408950110698,0,0.00483091787439614,0.00301204819277108,0,"1",0,1,0
0.402597402597403,0.333333333333333,0.222222222222222,0.1,0.1,0.1,0.2,0.2,0.1,0.22198501488248,0.112861369380303,0.105188568087001,0.119471615227499,0.10365676075535,0.398338732127186,0.00662009817389234,0.0288521898095471,0.00488277844828653,0.0000740740740740741,0.0176174698795181,0.114611374407583,"0",0,0,1
0.220779220779221,0.333333333333333,0.111111111111111,0.2,0.2,0.2,0.2,0.2,0.2,0.444933542030175,0.38631851791388,0.267776720721979,0.361489612215782,0.387611980289139,0.590843307359926,0.00801326080187556,0.00659908792558605,0.00710314349249699,0.0103574879227053,0.0193042168674699,0.0142369668246445,"0",1,1,0
0.012987012987013,0,0.407407407407407,0.2,0.2,0.4,0.1,0.1,0.2,0.229576362516679,0.132185226882447,0.0816655611220696,0.0963030954409291,0.118404958003751,0.404970657392042,0.00689140428961298,0.000116004413104056,0.00117879562630829,0.0374573268921095,0.000403614457831325,0,"1",1,0,1
0.0909090909090909,0.333333333333333,0.296296296296296,0.4,0.4,0.4,0.4,0.4,0.4,0.231979369803962,0.130015200962266,0.0865597779600957,0.120845509477231,0.118952481914237,0.412406347551631,0.00251845339487518,0.00123408950110698,0,0.00241545893719807,0,0.0037914691943128,"1",0,1,0
0.285714285714286,0.333333333333333,0.259259259259259,0.4,0.4,0.4,0.4,0.1,0.1,0.213992096890075,0.105482665204582,0.0684273919039224,0.0962327145188511,0.0885707296047343,0.391004521609975,0.00057237577156254,0.000822726334071319,0,0.000805152979066023,0,0,"1",0,1,0
0.025974025974026,0.666666666666667,0.148148148148148,0.2,0.2,0.2,0.2,0.2,0.2,0.248234629990763,0.147963733307049,0.0991760783423813,0.13934102929166,0.138332165615166,0.409863590603446,0.00171712731468762,0.00139863476792124,0.00168720748040309,0.00162640901771337,0.00301204819277108,0.0023696682464455,"0",1,0,1
0,0.666666666666667,0.37037037037037,0.1,0.4,0.1,0.1,0.4,0.4,0.214792671661706,0.106540726103918,0.0672905720320492,0.0985347571784875,0.0916578325042812,0.393803284019609,0,0.000147268013798766,0.00228785334342658,0.000344605475040258,0,0.000670616113744076,"1",0,1,0
0.142857142857143,0.333333333333333,0.0555555555555556,0.2,0.2,0.2,0.2,0.2,0.1,0.226927024530432,0.12278742832677,0.0799341473632761,0.105465811733966,0.100178569348313,0.392876129105169,0.00160265216037511,0.000822726334071319,0,0.00161030595813205,0.00327409638554217,0.00189810426540284,"0",0,0,1
0.051948051948052,0.666666666666667,0.444444444444444,0.2,0.2,0,0,0,0,0.278379349276404,0.103997991686444,0.067102920383333,0.0955523656054299,0.0882145894319564,0.391622624886268,0,0,0,0,0,0,"0",0,0,1
0.246753246753247,0,0.0740740740740741,0.2,0.2,0.2,0.2,0.2,0.2,0.467604947141537,0.412482038376654,0.265246696458184,0.362404564202797,0.337867186342856,0.564925637332515,0.0092244079345019,0.0056768117050921,0.00789838061826031,0.00853462157809984,0.0161686746987952,0.0130805687203791,"0",0,0,1
0.051948051948052,0.333333333333333,0.0740740740740741,0.4,0.2,0.2,0.2,0.2,0.2,0.276717900030791,0.182239053998069,0.121639726290432,0.123832299857919,0.120996127391673,0.414949104499815,0.00263292854918768,0.00107365786596307,0.00112480498693539,0.0013768115942029,0.00301204819277108,0.0023696682464455,"0",0,1,0
0,0.333333333333333,0.351851851851852,0,0,0,0.1,0.1,0.1,0.212429436518526,0.103991831215415,0.0670985563915024,0.0955904886048888,0.0887571207231975,0.391522298421646,0,0,0.0000337441496080617,0.000483091787439614,0.00301204819277108,0.004739336492891,"1",0,0,1
0.207792207792208,0.666666666666667,0.314814814814815,0.2,0.2,0.2,0.1,0.2,0.2,0.217825618392692,0.111923437666044,0.074187861120324,0.0974057298868187,0.0897922571132343,0.392351433226972,0.00152938806161511,0.00164545266814264,0.00142175350348633,0,0,0,"0",0,1,0
0.142857142857143,0,0.111111111111111,0.2,0.2,0.2,0.2,0.2,0.2,0.289552755824695,0.172080437270234,0.108651395604587,0.149405501148822,0.149710344873495,0.4325316057193,0.00276457497664707,0.00149407102267352,0.00155335568695777,0.0020354267310789,0.00369879518072289,0.00288388625592417,"0",1,0,1
0.025974025974026,0.333333333333333,0.0185185185185185,0.2,0.2,0.2,0.2,0.2,0.2,0.248937698860721,0.144264370453765,0.0962456578281286,0.132722290077903,0.117509614952562,0.390723146237931,0.00228950308625016,0.00115181686769985,0,0.000805152979066023,0,0.00369668246445498,"0",0,0,1
0.025974025974026,0.333333333333333,0.12962962962963,0.2,0.2,0.2,0.2,0.2,0.1,0.223491224468849,0.119360666316547,0.0724324454064622,0.0971139423140367,0.087775238938436,0.392708918330798,0.00194607762331264,0.000839180860752745,0.00112480498693539,0,0.00363253012048193,0,"0",0,1,0
0.0649350649350649,0.333333333333333,0.648148148148148,0.2,0.2,0.2,0.2,0.2,0.2,0.24943805809299,0.150772908096553,0.101530451934994,0.14297884320157,0.144236769975054,0.431920421509533,0.00228950308625016,0.00164545266814264,0.00147911855782004,0.00322061191626409,0.00602409638554217,0.004739336492891,"1",1,1,0
0.051948051948052,0,0.111111111111111,0.5,0.4,0.4,0.9,0.9,0.9,0.212819460125218,0.104460027013665,0.0674302197706286,0.0959922463684177,0.0887138513564114,0.391968578212551,0,0,0,0,0,0,"1",0,0,1
0.12987012987013,0,0.185185185185185,0.4,0.4,0.4,0.2,0.2,0.2,0.350363081186493,0.270433897375793,0.157834674533489,0.212015196414092,0.22174219112745,0.483198776709038,0.00911222228327564,0,0.00337441496080617,0.00483091787439614,0.00933734939759036,0.00710900473933649,"1",0,1,0
0.454545454545455,0.666666666666667,0.425925925925926,0.1,0.1,0.1,0.1,0.1,0.1,0.214977419685928,0.103970269566811,0.0711897987326968,0.0955465005285901,0.0897223604438106,0.392602825977405,0,0.00309674192144444,0,0.00146537842190016,0.00257228915662651,0.00268009478672986,"1",1,1,0
0.636363636363636,0,0.407407407407407,0.2,0.2,0.2,0.1,0.1,0.1,0.859878887406343,0.893539360019467,0.067102920383333,0.101251754024542,0.0882145894319564,0.400171131578735,0.0259286224517831,0,0.00437211698421786,0,0.022328313253012,0,"1",1,0,1
0.025974025974026,0.333333333333333,0.0185185185185185,0.2,0.2,0.2,0.4,0.4,0.4,0.246520578877143,0.146437476609462,0.0997924921884546,0.137832238274612,0.138430353793642,0.424606968191898,0.00201705221898639,0.00287954216924962,0,0.00369887278582931,0.000120481927710843,0.00415876777251185,"1",0,0,1
0.0649350649350649,0.333333333333333,0.648148148148148,0.2,0.2,0.2,0.2,0.2,0.2,0.246233193061685,0.14462937836227,0.0966100511459843,0.135415826616598,0.133767247419232,0.423391518838888,0.00165531073135887,0.00123408950110698,0.00107981278745797,0.00161030595813205,0.0030933734939759,0.00203791469194313,"1",1,1,0
0.246753246753247,0.333333333333333,0.166666666666667,0.1,0.4,0.1,0.1,0.1,0.1,0.214520681514934,0.105122277649349,0.0704293731562134,0.0965787540524015,0.0922469615751381,0.394171147723223,0.000266727109548144,0.00250849259258345,0.000787363490854773,0.00390177133655395,0.0066566265060241,0.0029218009478673,"0",0,1,0
0.0909090909090909,0.666666666666667,0.240740740740741,0.2,0.2,0.4,0.4,0.4,0.2,0.268014215334086,0.177286035290258,0.120043596278388,0.168019788769258,0.164987759761819,0.446090669754108,0.0057237577156254,0.00164545266814264,0.00224960997387078,0,0.00602409638554217,0.004739336492891,"1",0,1,0
0.025974025974026,0,0.12962962962963,0.1,0.4,0.4,0.2,0.2,0.2,0.213961305552705,0.107243019801294,0.0683008361408348,0.0971623291979654,0.0902915190376893,0.392755045440969,0.00125693719435134,0,0,0.00158132045088567,0.000451807228915663,0,"1",1,0,1
0.168831168831169,0,0.0925925925925926,0.1,0.2,0.1,0.1,0.1,0.1,0.229657189777276,0.131720111319712,0.0812869848307644,0.104083119868974,0.110691361270921,0.392184222452602,0.0114475154312508,0.0106962650692612,0.00656998592868961,0.0217487922705314,0.00146686746987952,0.0165971563981043,"0",0,0,1
0.116883116883117,0.333333333333333,0.351851851851852,0,0,0,0,0,0,0.223792722980601,0.102457873929041,0.0675273185888596,0.110286904896313,0.0899603419611341,0.392832308350506,0,0.00854730388466693,0.0113054149236876,0.00169243156199678,0.00316566265060241,0.00249052132701422,"0",1,0,1
0.051948051948052,0.333333333333333,0.537037037037037,0.2,0.2,0.2,0.2,0.2,0.2,0.278138150467002,0.182017277041003,0.120560729310315,0.167968469346909,0.169516065416626,0.446704160319384,0.00236963569426892,0.0019391659694061,0.00196390950718919,0.00262157809983897,0.00457831325301205,0.00521800947867299,"0",0,1,0
0.0649350649350649,0.666666666666667,0.407407407407407,0.4,0.4,0,0,0,0.1,0.2184683875603,0.103997991686444,0.067102920383333,0.0955523656054299,0.0882145894319564,0.392766577218512,0,0,0,0,0.00298795180722892,0.033175355450237,"1",0,1,0
0.207792207792208,0,0.166666666666667,0.2,0.2,0.2,0.2,0.2,0.2,0.251631940880632,0.149188126924185,0.10042636200185,0.140239852317365,0.0925565039683002,0.393189793454332,0.0028618788578127,0.0020568158351783,0.000877347889809604,0.00177133655394525,0.00120481927710843,0.00217535545023697,"0",0,0,1
0.051948051948052,0.666666666666667,0.296296296296296,0.4,0.4,0.4,0.4,0.4,0.4,0.273601560094427,0.179303589552457,0.120916394644509,0.165981674567414,0.13317978255479,0.422124176486936,0.00263292854918768,0.00123408950110698,0,0.00547504025764895,0,0.0028436018957346,"1",0,0,0
0.220779220779221,0,0.425925925925926,0,0,0,0,0,0,0.231405881145438,0.122821310917433,0.0851742105538778,0.11761531840769,0.117977256955135,0.407340437677085,0.0147650054032273,0.0142051928840754,0.0169316894683384,0.0287987117552335,0.0410542168674699,0.0366421800947867,"0",1,1,0
0.0649350649350649,0.333333333333333,0.0185185185185185,0.3,0.4,0.4,0.2,0.2,0.2,0.279310787231859,0.185172978325923,0.119404271475204,0.138588833186951,0.135025387468859,0.423693651410509,0.00232384563254391,0,0.00114055225675249,0.00161191626409018,0.00307228915662651,0.00270616113744076,"1",0,0,1
0,0,0.037037037037037,0.4,0.4,0.9,0.9,0.9,0.8,0.21551370214513,0.107694274304213,0.0697213154816974,0.0990714117093327,0.0922086848275965,0.393698344843969,0,0,0,0,0,0,"1",0,0,1
0.051948051948052,0.333333333333333,0.185185185185185,0.3,0.4,0.2,0.2,0.2,0.2,0.278126603715488,0.181173292509945,0.122815822088781,0.169946466511144,0.17280120887954,0.450268632757859,0,0.00172772530154977,0.0020246489764837,0.00305958132045089,0.00632530120481928,0.0042654028436019,"0",1,1,0
0.142857142857143,0.333333333333333,0.0555555555555556,0.2,0.2,0.2,0,0,0,0.247704762393513,0.135889210089003,0.0650922111473807,0.161594597091215,0.163857763606136,0.440131047119996,0.00343425462937524,0.00151628463369344,0.0527353570074788,0.00208695652173913,0.0210843373493976,0,"0",0,0,1
0.311688311688312,0.666666666666667,0.240740740740741,0,0,0,0,0,0,0.212434568408088,0.103997991686444,0.067102920383333,0.0955523656054299,0.0882145894319564,0.391622624886268,0,0,0,0,0,0,"1",1,1,0
0.532467532467532,0.333333333333333,0.0925925925925926,0.3,0.4,0.4,0.2,0.2,0.2,0.713034999486811,0.713701349605191,0.484540558940074,0.584127929056031,0.628227936367403,0.769420954854244,0.0160265216037511,0.0000123408950110698,0.0148193057028738,0.0188405797101449,0.0358433734939759,0.0287677725118483,"1",1,0,1
0.025974025974026,0,0.037037037037037,0.3,0.4,0.2,0.2,0.2,0.2,0.226244483218721,0.120098382722343,0.080044338156999,0.11330008812278,0.108769202861769,0.400848046920496,0,0.00164545266814264,0.000272202806838364,0.000397745571658615,0.00602409638554217,0,"1",0,0,1
0.298701298701299,0.333333333333333,0.462962962962963,0.2,0.2,0.2,0.2,0.2,0.2,0.223661859796777,0.119245157484741,0.0786729537242306,0.111336753650644,0.107793977902667,0.396593974184963,0.00148245324834698,0.000822726334071319,0.00112480498693539,0.00161030595813205,0.00301204819277108,0.0023696682464455,"0",0,1,0
0.103896103896104,0.333333333333333,0.0925925925925926,0.1,0.4,0.1,0.2,0.2,0.2,0.213051678127887,0.105767586989701,0.110387173355211,0.152689944179131,0.154538207682975,0.40092185029677,0.00114475154312508,0.0326408445779455,0.00134976598432247,0.0019597423510467,0.00308734939759036,0.00118483412322275,"1",1,0,1
0.155844155844156,0.333333333333333,0.111111111111111,0.2,0.2,0.2,0.2,0.1,0.2,0.381024838345479,0.297834132397763,0.19642545429155,0.145983228812776,0.199218821508869,0.459010873313045,0.0057237577156254,0.00293877846530275,0.00354651012380728,0.111433172302738,0.00753012048192771,0.023696682464455,"1",1,0,1
0.051948051948052,0.666666666666667,0.037037037037037,0.4,0.4,0.2,0.2,0.2,0.4,0.221781022272401,0.114812698578933,0.075707621275333,0.108599229035649,0.104132723789997,0.402309123135167,0,0.000936262568173161,0.00129240092998876,0.00131400966183575,0,0.0040521327014218,"1",0,0,1
0.25974025974026,0.333333333333333,0.185185185185185,0.2,0.2,0.2,0.2,0.2,0.2,0.455750282253926,0.29976389994779,0.168792658020144,0.224911034115686,0.228299164401959,0.484228564443609,0.0057237577156254,0.00345545060309954,0.00348689545949971,0.00483091787439614,0.00933734939759036,0.00710900473933649,"0",1,0,1
0.636363636363636,0.333333333333333,0.407407407407407,0,0,0,0,0,0,0.225687673201273,0.122972242457658,0.0804229144483042,0.120078650680422,0.117734282818567,0.407902035243419,0.014103339011301,0.0100446658126767,0.0188146130164683,0.028573268921095,0.0425210843373494,0.0277037914691943,"0",0,1,0
0.116883116883117,0,0.111111111111111,0.1,0.1,0.1,0.1,0.1,0,0.216189828594889,0.105277829542847,0.0684404838794142,0.0960362344447165,0.0882145894319564,0.391622624886268,0.000951288532336942,0.00100866248557144,0.000371185645688679,0,0,0,"1",1,0,1
0.025974025974026,0.333333333333333,0.222222222222222,0.1,0.1,0.1,0.2,0.2,0.2,0.250369496048445,0.109639443031814,0.0960569151814548,0.137124030246201,0.117497965507658,0.400359099552682,0.00423672546110592,0.0223855608237465,0.0056510202543634,0.00084219001610306,0.00301204819277108,0,"0",0,1,0
0.051948051948052,0,0.351851851851852,0.2,0.2,0.2,0.2,0.2,0.2,0.273625936569845,0.179277407550581,0.115941443957617,0.141358615724564,0.122069540529251,0.405863216973854,0.00230896386248329,0.00246817900221396,0.00224960997387078,0.00484219001610306,0.0030210843373494,0.00355450236966825,"0",1,1,0
0.0649350649350649,0.333333333333333,0.166666666666667,0.2,0.2,0.2,0.2,0.2,0.2,0.296417941085908,0.202762663233231,0.135547768254578,0.182257262797964,0.18417605972504,0.452809083350535,0.00263178379764456,0.00183632517764718,0.00242058033188496,0.00358454106280193,0.00574698795180723,0.00458056872037915,"1",0,1,0
0.350649350649351,0,0.185185185185185,0.4,0.1,0.1,0,0,0,0.212566714564303,0.104256731469688,0.067102920383333,0.0955523656054299,0.0882145894319564,0.391622624886268,0.000192318259245013,0,0,0,0,0,"0",0,0,1
0.0649350649350649,0.333333333333333,0.222222222222222,0.2,0.2,0.2,0.2,0.2,0.2,0.277476136713538,0.188459589620222,0.128683209105033,0.173532960998705,0.180225233696186,0.455949186375435,0.0057237577156254,0.0020568158351783,0.00224960997387078,0.00483091787439614,0.00813253012048193,0.00592417061611374,"0",0,1,0
0.025974025974026,0.666666666666667,0.314814814814815,0.2,0.2,0.2,0.2,0.2,0.2,0.245209381094119,0.14838418545482,0.0982378200988008,0.136912887479967,0.137019106753849,0.42565059405952,0.0042355807095628,0.000590717507863207,0.00168720748040309,0.00241545893719807,0.00903614457831325,0.029281990521327,"1",0,0,1
0.220779220779221,0.333333333333333,0.333333333333333,0.1,0.1,0.1,0.1,0.1,0.1,0.213351893667248,0.111139517727525,0.0681600974042977,0.126879207276214,0.104369041100906,0.396047367929435,0.005308212905471,0.00131224850284375,0.0240314585458746,0.0156312399355878,0.0115572289156627,0.0126255924170616,"0",1,0,1
0.116883116883117,0,0.259259259259259,0.2,0.2,0,0,0,0,0.249780611721236,0.103997991686444,0.067102920383333,0.0955523656054299,0.0882145894319564,0.391622624886268,0,0,0,0,0,0.113672985781991,"0",1,0,1
0.636363636363636,0,0.333333333333333,0,0,0.1,0.4,0.4,0,0.217085343323412,0.103997991686444,0.0676495103601166,0.0962869664796196,0.0897157036181512,0.392249953584595,0.000455611114163782,0.000412185893369731,0,0.000876006441223833,0.00163855421686747,0,"0",0,1,0
0.181818181818182,0,0.277777777777778,0.1,0.2,0.2,0.2,0.2,0.4,0.370445448013959,0.311833802812563,0.210004014872484,0.279270032536514,0.292352805103123,0.520841958141954,0.0228950308625016,0.00501863063783504,0.00449921994774156,0.00885668276972625,0.00904216867469879,0.0165876777251185,"1",0,1,0
